Year,Actor2Geo_CountryCode,GoldsteinScale,NuMentions,AvgTone,QuadClass,Goldstein_Neg_5,Goldstein_Neg_6,Goldstein_Neg_7,Goldstein_Neg_8,Goldstein_Neg_9,Goldstein_Pos_5,Goldstein_Pos_6,Goldstein_Pos_7,Goldstein_Pos_8,Goldstein_Pos_9,Quad_4_Goldstein_Neg_5,Quad_4_Goldstein_Neg_6,Quad_4_Goldstein_Neg_7,Quad_4_Goldstein_Neg_8,Quad_4_Goldstein_Neg_9,Event_Code_19_20,Extreme_Pos_Tone_Events,Extreme_Neg_Tone_Events
2011,NZ,1.066320729,8.490976198,6.595921588,1.637331455,7575,7523,6743,6446,5885,13500,10968,3866,408,272,6824,6814,6684,6446,5885,5235,11846,0
2011,OC,0.25140314,8.982198047,4.874899253,1.867103474,1068,1066,958,867,754,1128,966,321,49,26,967,967,957,867,754,695,275,0
2011,OD,-0.14576149,6.210633824,5.751884504,1.936917993,3130,3108,2969,2786,2594,2411,1870,853,349,93,2969,2960,2943,2786,2594,2493,821,0
2011,OS,0.983084577,7.638204327,4.979416092,1.695244707,1001,997,856,747,724,1630,1228,634,77,25,896,894,851,747,724,664,205,0
2011,PA,1.844725111,7.215453195,5.777126659,1.485141159,222,222,198,177,167,717,632,220,8,4,205,205,198,177,167,150,234,0
2011,PC,-0.13655914,6.279569892,4.869389671,1.924731183,8,8,8,8,7,5,4,1,0,0,8,8,8,8,7,6,2,0
2011,PE,1.012585729,7.170983511,5.758279085,1.691084197,2495,2473,1985,1830,1540,4053,3386,1193,128,53,1933,1931,1874,1830,1540,1393,1686,0
2011,PF,-1.176666667,2.6,4.223775168,2.333333333,7,7,6,6,6,4,4,4,2,0,6,6,6,6,6,6,0,0
2011,PG,0.676984127,5.55026455,5.104583518,1.738095238,39,39,32,13,6,39,30,10,6,1,32,32,32,13,6,6,5,0
2011,PK,-0.956022186,8.936720972,4.927773811,2.108053272,125442,123911,112497,108768,100269,66927,58176,14332,4805,1726,113930,112766,111781,108768,100269,89269,17848,0
2011,PL,1.318653764,8.150124176,5.534880285,1.549267791,4004,3963,3385,3164,2899,8557,7282,2493,241,148,3449,3445,3350,3164,2899,2572,2129,0
2011,PM,1.328970588,7.471130031,5.537742554,1.703018576,845,838,708,669,602,2279,1971,740,50,22,726,726,701,669,602,519,614,0
2011,PO,1.401585144,8.858118076,5.727166352,1.622978797,2012,1942,1533,1466,1297,5643,4834,2051,136,92,1582,1569,1512,1466,1297,1162,1522,0
2011,PP,1.365449827,7.557958478,5.973058221,1.558477509,374,372,332,307,276,866,708,271,34,19,337,337,328,307,276,237,436,0
2011,PS,1.683044983,5.252595156,6.200873223,1.567474048,69,69,59,59,53,239,218,92,6,6,61,61,59,59,53,48,78,0
2011,PU,0.863985206,6.441978733,5.273644404,1.667591308,261,260,222,222,211,314,241,82,9,2,226,225,222,222,211,175,104,0
2011,QA,2.044345557,7.54480306,6.126929113,1.446994067,3032,3014,2281,2066,1773,11042,9637,3873,266,99,2439,2437,2260,2066,1773,1613,4859,0
2011,RB,0.045794365,6.532524576,5.027710661,1.914423163,3973,3926,3315,3006,2577,3990,3476,1140,215,83,3317,3311,3186,3006,2577,2323,827,0
2011,RE,1.978661088,5.238493724,7.226033403,1.317991632,20,20,20,20,17,42,35,9,2,2,20,20,20,20,17,16,58,0
2011,RI,0.870337649,6.763507358,5.392025962,1.74357417,2736,2690,2127,1885,1655,5509,4693,1799,206,105,2180,2169,2067,1885,1655,1434,1357,0
2011,RM,1.533660934,7.759213759,5.613458389,1.584152334,73,72,66,66,64,291,248,128,9,5,66,66,66,66,64,55,95,0
2011,RN,-0.135820896,6.119402985,5.901762025,2.149253731,6,6,6,6,1,5,2,0,0,0,6,6,6,6,1,1,3,0
2011,RO,1.73400307,6.329217124,5.705395667,1.536790039,1235,1190,943,866,736,5445,4589,2143,160,71,949,945,931,866,736,614,1690,0
2011,RP,0.285551322,6.094472641,5.23041749,1.862702334,26651,26457,23972,22526,18845,28049,23209,9094,1254,383,24448,24427,23871,22526,18845,16554,8594,0
2011,RQ,1.73867763,7.40802148,7.15527742,1.544923645,1425,1418,1181,1135,1036,5355,4348,1356,115,61,1223,1222,1178,1135,1036,879,4865,0
2011,RS,0.962360589,7.933939661,5.214021624,1.677159371,40557,39898,32362,29896,26726,72671,62701,22146,2547,1092,33691,33546,32098,29896,26726,24014,13298,0
2011,RW,0.471101411,6.579600612,6.055128461,1.869335766,2808,2788,2542,2450,1931,4039,3413,1274,195,56,2588,2578,2526,2450,1931,1728,2819,0
2011,SA,0.274620741,10.55345813,5.634100224,1.857460556,22591,22286,16630,15165,13772,22080,18214,6524,1224,497,17141,17086,16363,15165,13772,10418,6941,0
2011,SB,-10,4,1.714285714,4,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
2011,SC,1.295166163,5.341389728,7.096234024,1.435045317,28,28,27,25,24,45,40,27,0,0,27,27,27,25,24,24,48,0
2011,SE,0.747745731,6.667638484,5.855838803,1.706033944,3322,3287,2997,2891,2436,4667,3823,1423,154,90,3020,3017,2967,2891,2436,2156,3016,0
2011,SF,0.558940407,6.408500206,5.697233454,1.737092262,19246,19003,16469,15502,13367,22093,18505,5275,819,521,16744,16712,16317,15502,13367,12143,11037,0
2011,SG,0.687934445,8.029010078,5.501168813,1.744183856,1194,1170,893,815,695,1323,1135,434,45,29,876,871,865,815,695,612,647,0
2011,SH,0.766271689,4.493017351,4.93817434,1.760897165,464,463,435,430,348,644,513,153,16,10,446,446,433,430,348,315,215,0
2011,SI,2.381321586,6.062555066,6.023228902,1.307488987,107,106,69,66,62,852,751,323,26,18,69,69,69,66,62,56,437,0
2011,SL,1.288821594,5.490581334,6.725291043,1.587772426,1206,1193,1036,947,777,2937,2424,848,116,25,1052,1050,1030,947,777,649,2515,0
2011,SM,-0.123696682,6.184834123,5.246686806,1.926540284,59,59,56,54,49,38,35,10,0,0,56,56,56,54,49,45,16,0
2011,SN,1.765317118,8.094211823,5.980143971,1.516260006,2097,2077,1719,1517,1358,8797,7010,2558,169,88,1747,1746,1707,1517,1358,1136,4352,0
2011,SO,-0.364542661,9.093096612,4.634170077,2.082550281,26848,26651,24990,23755,21052,21173,17882,7908,3135,970,25091,24975,24814,23755,21052,19478,2953,0
2011,SP,0.968122343,8.487761588,5.582303439,1.70744211,10311,10155,7795,7290,6262,16950,14199,4998,769,449,7859,7847,7603,7290,6262,5543,5971,0
2011,ST,0.330357143,9.403061224,6.522126434,1.739795918,60,60,60,60,41,51,36,22,0,0,60,60,60,60,41,25,53,0
2011,SU,-0.005028534,8.532367696,5.768150947,1.923243601,22975,22858,20577,19384,17781,19845,17277,7581,2379,1009,20928,20894,20310,19384,17781,17113,7984,0
2011,SV,-0.938416988,10.13320463,5.485498237,2.011583012,120,118,112,109,109,45,43,24,1,1,113,111,111,109,109,100,23,0
2011,SW,0.471020019,8.935103029,5.519049672,1.823788223,4866,4809,4211,4051,2832,7378,6234,2212,186,86,4257,4239,4189,4051,2832,2451,3063,0
2011,SY,-1.414596538,11.62974178,4.494196449,2.241066559,108684,106359,77792,68710,58785,37345,33312,10349,3964,1773,85396,85321,76807,68710,58785,56062,5308,0
2011,SZ,1.154627124,8.493060754,5.722621283,1.663173049,4221,4155,3352,3032,2464,10797,9099,3384,286,191,3479,3476,3286,3032,2464,2104,3799,0
2011,TD,0.741783291,6.080364716,5.153868306,1.686598813,661,660,591,561,489,1043,816,190,26,17,605,605,586,561,489,395,498,0
2011,TH,0.414410307,8.077988249,4.889965436,1.838010282,15653,15496,13847,13053,12335,18157,14726,4237,1193,734,14117,14095,13704,13053,12335,11170,4862,0
2011,TI,1.292436149,5.577897839,5.205775304,1.588064833,1372,1353,1242,1102,981,3486,3123,1131,59,23,1262,1259,1241,1102,981,870,947,0
2011,TK,2.986666667,3.866666667,6.209720634,1.088888889,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0
2011,TL,2.330845771,18.07960199,5.535988252,1.482587065,0,0,0,0,0,51,43,25,0,0,0,0,0,0,0,0,6,0
2011,TN,1.011239437,6.449014085,5.938753576,1.754647887,145,144,129,110,93,393,304,138,18,9,125,125,125,110,93,76,352,0
2011,TO,1.508519108,6.0514862,5.975457276,1.561836518,310,309,246,233,174,658,579,216,10,7,242,241,240,233,174,149,348,0
2011,TP,2.452790698,4.353488372,5.981644731,1.272093023,10,10,8,7,4,59,54,20,0,0,8,8,8,7,4,4,32,0
2011,TS,-0.354268356,10.5559985,5.111680193,2.003005828,23532,23326,15365,13708,11620,12177,9941,3200,645,370,15015,15001,14434,13708,11620,10612,3086,0
2011,TT,1.536321652,8.173322467,6.253129685,1.588970388,248,245,226,163,150,555,458,180,81,13,230,229,225,163,150,121,389,0
2011,TU,0.53486288,8.380400221,5.18240839,1.773509644,38799,38448,31878,29511,26423,43804,38179,11075,1782,699,32982,32924,31528,29511,26423,24209,9583,0
2011,TV,2.976670092,7.488180884,6.259254301,1.274409044,22,21,14,10,10,239,167,88,10,6,14,14,14,10,10,8,75,0
2011,TW,1.553678185,7.728545931,5.803899881,1.597096043,3050,3009,2116,1850,1642,10282,8332,3124,253,97,2200,2195,2105,1850,1642,1398,3682,0
2011,TX,2.760493014,5.676834175,6.308204137,1.273352352,317,306,251,231,222,3228,2855,1104,29,15,266,259,247,231,222,194,1443,0
2011,TZ,1.321014784,6.48212277,6.046184869,1.588020247,1432,1422,1198,1113,1037,3679,3067,1215,68,36,1219,1214,1187,1113,1037,869,1965,0
2011,UG,0.309397828,6.249318855,5.463850139,1.871720961,8515,8379,6988,6443,5389,9630,7940,3274,960,196,7036,6996,6885,6443,5389,4744,3349,0
2011,UK,0.455956928,9.414705138,5.754669272,1.80622235,72896,71825,61508,57441,50502,88340,73783,23418,4371,2149,62019,61736,60262,57441,50502,45248,41156,0
2011,UP,1.242238772,6.536366116,5.25817986,1.642185406,4877,4756,3591,3317,2754,14018,11896,4444,247,119,3772,3711,3546,3317,2754,2439,3311,0
2011,UV,-0.028492319,9.966237942,4.9961434,1.905501965,1036,1027,782,736,608,781,556,176,30,21,760,759,756,736,608,528,227,0
2011,UY,1.346340754,7.828168194,5.737746957,1.58838935,414,411,370,352,181,1038,906,374,34,15,377,377,367,352,181,156,433,0
2011,UZ,1.290088966,6.562601714,5.98318112,1.60583704,1502,1493,1264,1206,1063,3344,2985,1096,61,27,1311,1308,1257,1206,1063,956,1705,0
2011,VC,0.987806587,5.128941836,5.588383041,1.698668535,117,116,108,106,87,211,180,62,8,5,109,109,108,106,87,75,94,0
2011,VE,0.835126839,10.16793807,5.457586959,1.716507177,3730,3689,3035,2733,2427,6037,5230,1827,182,74,3100,3083,3010,2733,2427,2197,1489,0
2011,VI,1.362209302,6.614341085,5.888631187,1.639534884,19,19,18,18,17,91,68,37,0,0,18,18,18,18,17,13,36,0
2011,VM,1.258797645,6.995394156,6.228721224,1.645192877,6514,6459,5187,4830,4352,13377,10954,3394,503,210,5302,5273,5159,4830,4352,3879,9731,0
2011,VQ,1.086853933,7.749438202,6.012968073,1.674157303,60,60,52,50,40,134,105,37,1,0,53,53,52,50,40,33,95,0
2011,VT,1.179453167,10.69166215,6.008166075,1.522739578,76,76,60,56,45,344,262,57,6,0,63,63,60,56,45,38,189,0
2011,WA,0.989759062,5.487139984,5.616415969,1.670389866,1528,1508,1332,1282,1075,3299,2707,939,78,43,1367,1364,1331,1282,1075,951,1744,0
2011,WE,-0.668878391,11.19810645,5.03503024,2.081027706,10537,10412,8793,8315,7407,5805,5064,1394,451,305,8965,8950,8701,8315,7407,6176,800,0
2011,WI,0.094793926,7.299349241,5.826495816,1.828633406,237,237,176,172,151,167,156,66,11,10,180,180,173,172,151,135,61,0
2011,WQ,-1.05,52.05,4.421895077,2.3,3,3,3,3,3,3,2,0,0,0,3,3,3,3,3,3,0,0
2011,WS,1.551128437,7.461222815,6.286017454,1.47886746,141,141,131,129,109,293,236,98,3,1,132,132,131,129,109,99,245,0
2011,WZ,0.493274299,6.894581489,5.917590201,1.816150116,979,885,451,366,254,1247,1007,420,14,6,466,460,441,366,254,202,740,0
2011,YI,-0.747822446,5.762981575,4.585730891,2.34840871,88,88,79,78,56,123,122,48,10,0,78,78,78,78,56,56,7,0
2011,YM,-1.939483205,12.7875523,4.658416772,2.300135313,57070,56555,45249,42959,39036,14882,12970,4467,1383,641,44906,44841,43843,42959,39036,36621,4275,0
2011,ZA,0.845393944,5.523388069,6.120101033,1.679214372,2141,2118,1688,1580,1261,6031,4819,1396,156,80,1677,1664,1626,1580,1261,991,4349,0
2011,ZI,0.260410859,6.818887205,5.460808081,1.873276164,8432,8222,7008,6221,4658,10768,9234,2573,350,209,7065,7039,6848,6221,4658,4066,3305,0
2012,AA,0.832766272,12.83284024,4.73059817,1.690828402,65,65,61,61,57,131,104,23,5,1,62,62,61,61,57,54,28,0
2012,AC,1.225504323,8.658981748,5.202591263,1.597022094,86,86,74,69,68,250,213,131,8,5,82,82,74,69,68,51,105,0
2012,AE,1.548962097,7.800725077,5.946318361,1.567742561,4669,4639,3903,3645,3181,14362,11206,4218,327,204,4049,4036,3875,3645,3181,2735,9106,0
2012,AF,-0.652161046,12.97087787,4.363244387,2.131502428,102073,101745,95143,91542,85757,72202,61868,27459,14773,9107,95320,95219,94540,91542,85757,75783,9371,0
2012,AG,0.51274447,7.97361939,3.715623757,1.77981674,5245,5202,4550,4249,3457,5893,5036,1277,178,68,4552,4548,4500,4249,3457,3102,953,0
2012,AJ,1.670172373,5.982854632,5.226514077,1.499872278,6015,5945,4686,4440,4025,17645,15340,7280,479,256,4765,4737,4654,4440,4025,3604,6083,0
2012,AL,0.597474661,7.698763099,5.102521249,1.79350627,1229,1219,1003,946,834,1707,1380,511,70,29,1002,1002,979,946,834,765,618,0
2012,AM,1.358557324,5.488506779,5.300173051,1.489007511,7562,7501,6483,6082,5721,14724,12118,5286,710,269,6524,6507,6442,6082,5721,5237,6716,0
2012,AN,1.958403361,5.794117647,5.365350596,1.344537815,12,12,12,11,11,33,29,13,0,0,11,11,11,11,11,9,30,0
2012,AO,2.027823753,6.02169537,5.414898843,1.411727429,1189,1179,965,884,742,4496,3626,1411,174,52,995,995,959,884,742,676,2018,0
2012,AQ,0.861753372,8.030828516,5.152986089,1.785163776,66,66,60,57,46,167,109,37,6,6,62,62,60,57,46,43,60,0
2012,AR,0.895153282,9.015358327,4.845951366,1.712292693,4158,4117,3553,3249,2897,7268,5938,1842,270,142,3567,3560,3484,3249,2897,2621,1223,0
2012,AS,0.757276509,9.553004863,5.212801156,1.717725996,37131,36817,32884,31625,27376,60978,49186,18507,2236,1444,33258,33209,32616,31625,27376,24823,23121,0
2012,AU,1.382666781,8.04717359,5.32774016,1.56362284,2060,1988,1691,1603,1463,5464,4632,1589,144,67,1780,1741,1685,1603,1463,1217,1816,0
2012,AV,2.028380634,5.32721202,6.259587419,1.322203673,12,12,12,11,9,54,44,7,1,0,12,12,12,11,9,5,66,0
2012,AY,1.490461725,7.862089915,5.86482658,1.478128797,88,88,76,73,71,210,180,73,2,2,77,77,76,73,71,65,110,0
2012,BA,-0.275816362,9.636243005,5.736205112,1.969710956,11859,11731,7357,6537,4836,7321,6011,1819,287,94,7536,7527,6860,6537,4836,4318,7728,0
2012,BB,1.523328316,5.648892711,6.070240203,1.473446571,236,231,207,199,164,636,496,153,12,9,208,207,207,199,164,141,512,0
2012,BC,1.271561574,6.764494287,5.810674924,1.585837213,800,790,701,650,603,2075,1771,610,43,24,713,709,696,650,603,527,931,0
2012,BD,0.481510257,7.286035576,5.11003723,1.804538949,1382,1379,1317,1283,1121,1909,1570,472,50,40,1328,1326,1316,1283,1121,1037,661,0
2012,BE,1.55800284,8.898539315,5.099657168,1.526254376,4237,4136,3268,2924,2558,11867,10347,2984,337,215,3407,3376,3230,2924,2558,2328,2826,0
2012,BF,1.38272038,6.054882879,6.288867689,1.516691185,1468,1465,1304,1248,1150,3508,2475,716,72,33,1317,1317,1295,1248,1150,1027,3141,0
2012,BG,0.114113818,8.70464135,4.243572489,1.868403197,12763,12647,10821,10098,8585,12262,10408,3671,289,143,10631,10563,10477,10098,8585,7216,2483,0
2012,BH,-0.15693956,8.944548949,3.656560462,1.902919768,1631,1610,1530,1525,1413,1198,935,309,28,17,1553,1553,1530,1525,1413,1314,432,0
2012,BK,-0.46278626,9.84173028,4.374795414,2.073409669,1177,1165,1048,999,922,838,654,253,75,38,1065,1065,1045,999,922,896,122,0
2012,BL,0.868737881,8.675832893,5.13035209,1.742023621,1078,1031,834,789,685,1835,1489,626,104,50,858,833,820,789,685,574,403,0
2012,BM,1.186803086,10.77659762,5.485863508,1.659947821,10905,10679,9028,7899,7113,17928,15430,3688,1060,267,9290,9251,8948,7899,7113,6338,3681,0
2012,BN,1.014450218,6.849880635,5.537545002,1.587979216,548,542,467,441,363,817,667,155,14,9,473,471,455,441,363,318,501,0
2012,BO,1.231153057,6.049997013,4.941769485,1.658184497,2604,2485,1691,1053,834,7887,6718,2251,281,151,1869,1864,1678,1053,834,698,2252,0
2012,BP,2.42083823,7.6435566,6.59247465,1.37524481,90,90,73,57,55,448,347,143,38,22,73,73,73,57,55,53,286,0
2012,BR,1.532283795,8.432672788,5.483673367,1.57319485,4824,4769,4218,3955,3542,13808,10706,3307,325,169,4277,4264,4196,3955,3542,3133,4734,0
2012,BT,1.728769531,6.23046875,5.598600819,1.496679688,229,228,204,197,177,884,775,215,50,48,208,208,203,197,177,140,401,0
2012,BU,1.161805759,6.672630653,4.602056388,1.594351179,3964,3925,3125,2964,2693,8336,7031,2774,183,98,3156,3149,3096,2964,2693,2188,1531,0
2012,BV,1.425,7.75,4.558701532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,BX,1.587415668,6.821968219,5.707766263,1.495009757,1006,990,791,524,457,2570,2235,711,101,43,814,814,783,524,457,435,1464,0
2012,BY,0.701592624,6.708298407,5.229537748,1.855616094,569,568,541,490,456,831,699,336,113,18,540,540,540,490,456,412,290,0
2012,CA,0.949449286,8.305418072,5.457439956,1.694800348,37596,37229,31432,30086,26404,66257,53383,18746,2181,1344,31919,31853,31171,30086,26404,24125,26975,0
2012,CB,1.144103618,9.876744304,4.891364483,1.631679099,2752,2726,2408,2254,1962,5461,4599,1141,252,188,2437,2432,2359,2254,1962,1725,2154,0
2012,CD,0.305557107,7.588290049,4.777779624,1.919296286,1226,1213,1164,1094,970,1523,1276,526,143,35,1167,1166,1151,1094,970,903,443,0
2012,CE,0.913502398,7.24830953,5.210124499,1.726223922,8585,8457,6440,5899,4650,14267,11981,3363,570,199,6457,6449,6344,5899,4650,3998,4418,0
2012,CF,0.122904057,11.61519639,3.417042135,1.996844816,2695,2653,2422,2260,2024,2656,2228,1012,551,378,2432,2405,2371,2260,2024,1868,177,0
2012,CG,-0.150299026,8.745897079,4.119392996,2.004381085,2479,2456,2260,2131,1612,2052,1706,609,260,140,2249,2241,2223,2131,1612,1485,201,0
2012,CH,1.129301175,9.843860513,5.347811208,1.678317189,51485,50841,38281,33511,28204,112421,93198,26107,2873,1513,39403,39297,36892,33511,28204,24707,34627,0
2012,CI,0.785221423,7.827437758,5.268519003,1.725140741,3291,3273,2670,2516,2066,4721,3797,1306,130,69,2637,2636,2586,2516,2066,1848,1526,0
2012,CJ,1.358906692,7.458843858,5.328129749,1.606503299,253,250,222,206,189,1022,841,281,6,6,221,221,219,206,189,166,392,0
2012,CM,0.884450748,7.062145436,5.069868848,1.765987622,724,722,640,584,522,1314,1102,492,41,12,656,656,640,584,522,498,344,0
2012,CN,1.547416413,5.743161094,5.778937517,1.630699088,39,37,33,33,30,124,94,21,0,0,35,35,33,33,30,26,53,0
2012,CO,0.61247002,10.22933551,4.863603316,1.856583011,7932,7890,7292,7081,6045,11969,10235,2353,477,119,7465,7454,7273,7081,6045,5441,1664,0
2012,CQ,0.397927174,7.444312585,4.631773904,1.774777982,3801,3738,2926,2702,2333,4807,3852,1080,225,145,2967,2960,2874,2702,2333,1965,1247,0
2012,CS,1.256263448,6.7616241,5.583726345,1.646271868,622,619,536,515,438,1506,1240,397,33,17,542,542,531,515,438,388,721,0
2012,CT,-0.21174119,10.97512585,4.071080526,2.124666864,1217,1216,1143,958,812,1177,939,418,210,54,1130,1130,1115,958,812,796,116,0
2012,CU,1.40626647,10.62068061,5.467598066,1.555517529,4268,4147,3180,2899,2590,12567,10043,2055,485,142,3273,3263,3154,2899,2590,2302,3284,0
2012,CV,1.942946429,7.614285714,5.90111581,1.342857143,48,48,47,37,37,148,111,37,0,0,47,47,47,37,37,33,99,0
2012,CW,2.491293103,6.397413793,6.813808675,1.197413793,50,50,43,41,41,256,226,90,9,2,47,47,43,41,41,38,293,0
2012,CY,1.698355024,7.088421114,5.093694073,1.511281917,1816,1786,1399,1215,1048,6185,5392,2090,113,48,1481,1479,1382,1215,1048,912,1042,0
2012,DA,1.311568763,8.124943834,5.726280846,1.602013001,2389,2349,1691,1612,1287,5475,4464,1583,92,52,1738,1724,1678,1612,1287,1143,2568,0
2012,DJ,0.574635726,7.537866523,4.639676652,1.787191941,888,882,826,742,674,940,775,249,81,6,834,830,824,742,674,622,209,0
2012,DO,1.387275693,19.17618271,4.750257634,1.641924959,56,56,51,40,40,203,180,95,2,0,51,51,51,40,40,38,57,0
2012,DR,1.026985343,8.402624772,4.987990033,1.701503975,722,717,645,623,557,1574,1173,387,23,10,647,647,639,623,557,483,477,0
2012,EC,1.141932842,11.43797644,5.260207218,1.77972028,1966,1914,1622,1556,1129,5899,5125,971,123,84,1667,1645,1607,1556,1129,1006,535,0
2012,EG,0.184149202,11.89393392,4.991097221,1.872557626,49246,48313,36972,33946,28969,45759,38578,10423,2334,1043,37309,36882,35763,33946,28969,26202,10763,0
2012,EI,0.770492609,7.456907211,5.116724807,1.694353116,11298,11142,9730,9459,8299,16864,13870,4984,442,319,9874,9813,9675,9459,8299,7455,6620,0
2012,EK,1.502212896,7.078595956,6.051434629,1.542922549,100,100,79,71,71,369,305,116,5,4,86,86,77,71,71,56,257,0
2012,EN,1.761107065,6.422432629,5.473363971,1.55450352,375,373,302,273,208,1659,1429,672,41,18,309,309,301,273,208,193,409,0
2012,ER,-0.502540862,8.251857355,4.751368431,2.107875186,1040,1032,940,887,689,816,713,210,44,21,949,945,938,887,689,639,209,0
2012,ES,0.706385458,7.372989979,5.302101792,1.741202517,862,854,795,779,710,1245,1055,343,49,22,800,799,789,779,710,630,399,0
2012,ET,0.77008942,8.364056471,5.409897623,1.767023268,5138,5120,4492,4272,3753,7039,5983,2214,537,213,4574,4570,4447,4272,3753,3569,2550,0
2012,EZ,1.180540707,7.157603687,5.150676511,1.655145929,2082,2032,1499,1421,1279,5236,4426,1706,113,72,1529,1521,1483,1421,1279,1067,928,0
2012,FG,1.801483051,6.796610169,4.923070888,1.544491525,32,25,22,22,21,101,68,42,0,0,29,22,22,22,21,19,11,0
2012,FI,1.672758549,7.335212435,5.488970379,1.525471503,1230,1219,1089,1016,905,4235,3437,1361,85,50,1090,1084,1073,1016,905,835,1366,0
2012,FJ,1.647702718,6.712400464,5.748616659,1.483233018,948,938,820,714,569,3939,2819,881,77,50,832,831,819,714,569,447,2360,0
2012,FK,0.64345898,5.756097561,4.957542945,1.764966741,48,48,47,39,36,39,30,15,10,0,47,47,47,39,36,36,9,0
2012,FM,0.554234242,5.522658222,4.774067613,1.688390603,2076,2063,1829,1739,1548,2395,1994,496,70,45,1850,1848,1824,1739,1548,1368,1048,0
2012,FO,1.238251366,5.153005464,4.406251893,1.677595628,12,12,12,7,7,28,28,17,1,1,12,12,12,7,7,7,2,0
2012,FP,1.968571429,4.785714286,5.774199482,1.35952381,13,13,10,10,8,40,33,20,0,0,11,11,10,10,8,7,22,0
2012,FR,0.646384745,9.831894368,4.940006161,1.748588532,41259,40623,35512,33723,29276,52960,44747,13233,2928,1925,36234,36102,35216,33723,29276,27177,12071,0
2012,GA,0.921400911,6.428473804,5.952431673,1.723690205,567,565,516,480,367,1208,993,310,34,18,524,524,512,480,367,306,923,0
2012,GB,1.627514414,8.602818706,5.225112411,1.52690583,211,209,183,172,146,550,431,186,19,8,185,184,181,172,146,141,148,0
2012,GG,0.909508954,8.23738067,4.870479916,1.682067761,2812,2803,2436,2309,2060,4523,3625,1057,169,74,2446,2446,2420,2309,2060,1866,1618,0
2012,GH,1.137148271,7.286722388,6.435910047,1.58120097,5186,5134,4375,4066,3589,12821,9959,3234,271,115,4366,4360,4306,4066,3589,3034,15559,0
